StudentID,Last School,Earliest Yr,Last Yr,#Yrs At Zilla,EnteredInGrade,MostRecentGrade,LastYearID,Still Enrolled,ExitedUnexpectedly
64977,B,2002-2003,2007-2008,6,2,7,17,Y,N
64979,B,2002-2003,2007-2008,6,5,10,17,Y,N
65038,B,2002-2003,2007-2008,6,1,6,17,Y,N
65044,B,2002-2003,2005-2006,4,5,8,15,N,Y
65045,B,2002-2003,2003-2004,2,5,6,13,N,Y
65046,B,2002-2003,2004-2005,3,6,8,14,N,Y
65047,B,2002-2003,2003-2004,2,6,7,13,N,Y
65048,B,2002-2003,2003-2004,2,6,7,13,N,Y
65051,B,2002-2003,2007-2008,6,3,8,17,Y,N
65053,B,2002-2003,2004-2005,3,5,7,14,N,Y
65054,B,2002-2003,2004-2005,3,6,8,14,N,Y
65055,B,2002-2003,2004-2005,3,3,5,14,N,Y
65056,B,2002-2003,2003-2004,2,5,6,13,N,Y
65609,B,2002-2003,2006-2007,5,6,10,16,N,Y
68120,B,2002-2003,2005-2006,4,3,6,15,N,Y
68123,B,2002-2003,2004-2005,3,4,6,14,N,Y
68124,B,2002-2003,2006-2007,5,4,8,16,N,Y
68125,B,2002-2003,2003-2004,2,5,6,13,N,Y
68127,B,2002-2003,2007-2008,6,4,9,17,Y,N
68128,B,2002-2003,2007-2008,6,4,9,17,Y,N
68129,B,2002-2003,2007-2008,6,4,9,17,Y,N
68135,B,2002-2003,2004-2005,3,5,7,14,N,Y
68143,B,2002-2003,2007-2008,6,3,8,17,Y,N
68144,B,2002-2003,2004-2005,3,4,6,14,N,Y
68148,B,2002-2003,2007-2008,6,3,8,17,Y,N
68158,B,2002-2003,2006-2007,5,4,8,16,N,Y
68162,B,2002-2003,2007-2008,6,3,8,17,Y,N
68163,B,2002-2003,2005-2006,4,5,8,15,N,Y
68165,B,2002-2003,2007-2008,6,3,8,17,Y,N
68168,B,2002-2003,2004-2005,3,5,7,14,N,Y
68169,B,2002-2003,2007-2008,6,1,6,17,Y,N
68175,B,2002-2003,2007-2008,6,1,6,17,Y,N
68177,B,2002-2003,2007-2008,6,2,7,17,Y,N
68178,B,2002-2003,2007-2008,6,3,8,17,Y,N
68180,B,2002-2003,2004-2005,3,5,7,14,N,Y
68188,B,2002-2003,2007-2008,6,1,6,17,Y,N
68194,B,2002-2003,2007-2008,6,4,9,17,Y,N
68195,B,2002-2003,2007-2008,6,5,10,17,Y,N
68200,B,2002-2003,2007-2008,6,3,8,17,Y,N
68201,B,2002-2003,2007-2008,6,4,9,17,Y,N
68203,B,2002-2003,2007-2008,6,2,7,17,Y,N
68204,B,2002-2003,2007-2008,6,4,9,17,Y,N
68206,B,2002-2003,2006-2007,5,4,8,16,N,Y
68212,B,2002-2003,2006-2007,5,4,8,16,N,Y
68221,B,2002-2003,2003-2004,2,5,6,13,N,Y
68222,B,2002-2003,2007-2008,6,2,7,17,Y,N
68228,B,2002-2003,2007-2008,6,5,10,17,Y,N
68229,B,2002-2003,2007-2008,6,2,7,17,Y,N
68230,B,2002-2003,2007-2008,6,4,9,17,Y,N
68235,B,2002-2003,2005-2006,4,3,6,15,N,Y
68239,B,2002-2003,2006-2007,5,2,6,16,N,Y
68247,B,2002-2003,2005-2006,4,3,6,15,N,Y
68248,B,2002-2003,2007-2008,6,4,9,17,Y,N
68249,B,2002-2003,2007-2008,6,5,10,17,Y,N
68258,B,2002-2003,2007-2008,6,3,8,17,Y,N
68260,B,2002-2003,2005-2006,4,5,8,15,N,Y
68261,B,2002-2003,2006-2007,5,3,7,16,N,Y
68262,B,2002-2003,2004-2005,3,4,6,14,N,Y
68264,B,2002-2003,2005-2006,4,3,6,15,N,Y
68267,B,2002-2003,2007-2008,6,2,7,17,Y,N
68268,B,2002-2003,2007-2008,6,2,7,17,Y,N
68269,B,2002-2003,2005-2006,4,5,8,15,N,Y
68272,B,2002-2003,2005-2006,4,3,6,15,N,Y
68273,B,2002-2003,2005-2006,4,5,8,15,N,Y
68274,B,2002-2003,2006-2007,5,4,8,16,N,Y
68281,B,2002-2003,2007-2008,6,2,7,17,Y,N
68283,B,2002-2003,2007-2008,6,1,6,17,Y,N
68285,B,2002-2003,2007-2008,6,1,6,17,Y,N
68286,B,2002-2003,2007-2008,6,1,6,17,Y,N
68289,B,2002-2003,2007-2008,6,2,7,17,Y,N
68292,B,2002-2003,2005-2006,4,3,6,15,N,Y
68293,B,2002-2003,2004-2005,3,5,7,14,N,Y
68294,B,2002-2003,2007-2008,6,1,6,17,Y,N
68300,B,2002-2003,2007-2008,6,3,8,17,Y,N
68302,B,2002-2003,2007-2008,6,3,8,17,Y,N
68304,B,2002-2003,2004-2005,3,4,6,14,N,Y
68307,B,2002-2003,2003-2004,2,5,6,13,N,Y
68309,B,2002-2003,2007-2008,6,2,7,17,Y,N
68310,B,2002-2003,2007-2008,6,1,6,17,Y,N
68311,B,2002-2003,2007-2008,6,4,9,17,Y,N
68313,B,2002-2003,2007-2008,6,2,7,17,Y,N
68317,B,2002-2003,2005-2006,4,5,8,15,N,Y
68324,B,2002-2003,2003-2004,2,5,6,13,N,Y
68327,B,2002-2003,2007-2008,6,2,7,17,Y,N
68328,B,2002-2003,2007-2008,6,5,10,17,Y,N
68338,B,2002-2003,2007-2008,6,2,7,17,Y,N
68341,B,2002-2003,2006-2007,5,4,8,16,N,Y
68344,B,2002-2003,2006-2007,5,4,8,16,N,Y
68347,B,2002-2003,2007-2008,6,3,8,17,Y,N
68348,B,2002-2003,2007-2008,6,1,6,17,Y,N
68350,B,2002-2003,2003-2004,2,5,6,13,N,Y
68353,B,2002-2003,2007-2008,6,3,8,17,Y,N
68354,B,2002-2003,2004-2005,3,5,7,14,N,Y
68355,B,2002-2003,2004-2005,3,5,7,14,N,Y
68358,B,2002-2003,2007-2008,6,2,7,17,Y,N
68361,B,2002-2003,2007-2008,6,1,6,17,Y,N
68363,B,2002-2003,2003-2004,2,5,6,13,N,Y
68365,B,2002-2003,2005-2006,4,3,6,15,N,Y
68369,B,2002-2003,2007-2008,6,2,7,17,Y,N
68371,B,2002-2003,2007-2008,6,2,7,17,Y,N
68376,B,2002-2003,2007-2008,6,2,7,17,Y,N
68379,B,2002-2003,2006-2007,5,4,8,16,N,Y
68385,B,2002-2003,2007-2008,6,1,6,17,Y,N
68386,B,2002-2003,2007-2008,6,5,10,17,Y,N
68388,B,2002-2003,2004-2005,3,4,6,14,N,Y
68397,B,2002-2003,2006-2007,5,4,8,16,N,Y
68398,B,2002-2003,2006-2007,5,3,7,16,N,Y
68399,B,2002-2003,2005-2006,4,5,8,15,N,Y
68402,B,2002-2003,2005-2006,4,5,8,15,N,Y
68405,B,2002-2003,2004-2005,3,5,7,14,N,Y
68407,B,2002-2003,2007-2008,6,5,10,17,Y,N
68410,B,2002-2003,2007-2008,6,1,6,17,Y,N
68411,B,2002-2003,2007-2008,6,3,8,17,Y,N
68412,B,2002-2003,2007-2008,6,5,10,17,Y,N
68414,B,2002-2003,2007-2008,6,1,6,17,Y,N
68416,B,2002-2003,2007-2008,6,3,8,17,Y,N
68417,B,2002-2003,2007-2008,6,4,9,17,Y,N
68421,B,2002-2003,2005-2006,4,4,7,15,N,Y
68423,B,2002-2003,2007-2008,6,4,9,17,Y,N
68426,B,2002-2003,2005-2006,4,5,8,15,N,Y
68427,B,2002-2003,2007-2008,6,1,6,17,Y,N
68428,B,2002-2003,2007-2008,6,1,6,17,Y,N
68429,B,2002-2003,2004-2005,3,5,7,14,N,Y
68431,B,2002-2003,2007-2008,6,5,10,17,Y,N
68436,B,2002-2003,2007-2008,6,3,8,17,Y,N
68449,B,2002-2003,2007-2008,6,1,6,17,Y,N
68450,B,2002-2003,2007-2008,6,3,8,17,Y,N
68451,B,2002-2003,2006-2007,5,4,8,16,N,Y
68452,B,2002-2003,2007-2008,6,1,6,17,Y,N
68455,B,2002-2003,2007-2008,6,3,8,17,Y,N
68456,B,2002-2003,2007-2008,6,4,9,17,Y,N
68457,B,2002-2003,2007-2008,6,4,9,17,Y,N
68461,B,2002-2003,2005-2006,4,5,8,15,N,Y
68463,B,2002-2003,2007-2008,6,1,6,17,Y,N
68465,B,2002-2003,2003-2004,2,5,6,13,N,Y
68470,B,2002-2003,2007-2008,6,3,8,17,Y,N
68476,B,2002-2003,2007-2008,6,1,6,17,Y,N
68484,B,2002-2003,2007-2008,6,2,7,17,Y,N
68487,B,2002-2003,2006-2007,5,2,6,16,N,Y
68488,B,2002-2003,2006-2007,5,4,8,16,N,Y
68491,B,2002-2003,2007-2008,6,2,7,17,Y,N
68492,B,2002-2003,2003-2004,2,5,6,13,N,Y
68511,B,2002-2003,2007-2008,6,1,6,17,Y,N
68512,B,2002-2003,2007-2008,6,1,6,17,Y,N
68513,B,2002-2003,2007-2008,6,2,7,17,Y,N
68514,B,2002-2003,2006-2007,5,3,7,16,N,Y
68515,B,2002-2003,2004-2005,3,5,7,14,N,Y
68516,B,2002-2003,2006-2007,5,4,8,16,N,Y
68517,B,2002-2003,2004-2005,3,5,7,14,N,Y
68529,B,2002-2003,2005-2006,4,6,9,15,N,Y
68555,B,2002-2003,2004-2005,3,6,8,14,N,Y
68563,B,2002-2003,2007-2008,6,2,7,17,Y,N
68569,B,2002-2003,2007-2008,6,1,6,17,Y,N
68570,B,2002-2003,2007-2008,6,1,6,17,Y,N
68571,B,2002-2003,2007-2008,6,3,8,17,Y,N
68572,B,2002-2003,2007-2008,6,2,7,17,Y,N
68573,B,2002-2003,2007-2008,6,3,8,17,Y,N
68574,B,2002-2003,2006-2007,5,4,8,16,N,Y
68575,B,2002-2003,2005-2006,4,4,7,15,N,Y
68576,B,2002-2003,2007-2008,6,5,10,17,Y,N
68577,B,2002-2003,2007-2008,6,5,10,17,Y,N
68578,B,2002-2003,2005-2006,4,5,8,15,N,Y
68579,B,2002-2003,2004-2005,3,6,8,14,N,Y
68580,B,2002-2003,2004-2005,3,6,8,14,N,Y
68581,B,2002-2003,2004-2005,3,6,8,14,N,Y
68583,B,2002-2003,2006-2007,5,6,10,16,N,Y
68584,B,2002-2003,2006-2007,5,6,10,16,N,Y
68585,B,2002-2003,2003-2004,2,6,7,13,N,Y
68586,B,2002-2003,2004-2005,3,6,8,14,N,Y
68587,B,2002-2003,2004-2005,3,6,8,14,N,Y
68588,B,2002-2003,2004-2005,3,6,8,14,N,Y
68589,B,2002-2003,2007-2008,6,6,11,17,Y,N
68590,B,2002-2003,2004-2005,3,6,8,14,N,Y
68591,B,2002-2003,2007-2008,6,6,11,17,Y,N
68592,B,2002-2003,2004-2005,3,6,8,14,N,Y
68593,B,2002-2003,2005-2006,4,6,9,15,N,Y
68594,B,2002-2003,2003-2004,2,7,8,13,N,Y
68595,B,2002-2003,2003-2004,2,7,8,13,N,Y
68596,B,2002-2003,2003-2004,2,7,8,13,N,Y
68597,B,2002-2003,2007-2008,6,7,12,17,Y,N
68598,B,2002-2003,2003-2004,2,7,8,13,N,Y
68599,B,2002-2003,2007-2008,6,7,12,17,Y,N
68601,B,2002-2003,2003-2004,2,7,8,13,N,Y
68603,B,2002-2003,2003-2004,2,7,8,13,N,Y
68604,B,2002-2003,2004-2005,3,6,8,14,N,Y
68605,B,2002-2003,2007-2008,6,6,11,17,Y,N
68606,B,2002-2003,2003-2004,2,6,7,13,N,Y
68607,B,2002-2003,2003-2004,2,7,8,13,N,Y
68608,B,2002-2003,2007-2008,6,7,12,17,Y,N
68609,B,2002-2003,2003-2004,2,7,8,13,N,Y
68610,B,2002-2003,2006-2007,5,7,11,16,N,Y
68611,B,2002-2003,2003-2004,2,7,8,13,N,Y
68612,B,2002-2003,2007-2008,6,7,12,17,Y,N
68614,B,2002-2003,2007-2008,6,7,12,17,Y,N
68615,B,2002-2003,2007-2008,6,7,12,17,Y,N
68616,B,2002-2003,2006-2007,5,7,11,16,N,Y
68617,B,2002-2003,2004-2005,3,7,9,14,N,Y
68619,B,2002-2003,2003-2004,2,7,8,13,N,Y
68620,B,2002-2003,2003-2004,2,7,8,13,N,Y
68621,B,2002-2003,2003-2004,2,7,8,13,N,Y
68622,B,2002-2003,2007-2008,6,7,12,17,Y,N
68623,B,2002-2003,2005-2006,4,7,10,15,N,Y
68624,B,2002-2003,2003-2004,2,7,8,13,N,Y
68626,B,2002-2003,2003-2004,2,7,8,13,N,Y
68627,B,2002-2003,2004-2005,3,7,9,14,N,Y
68628,B,2002-2003,2003-2004,2,8,9,13,N,Y
68629,B,2002-2003,2006-2007,5,8,12,16,N,N
68631,B,2002-2003,2004-2005,3,7,9,14,N,Y
68632,B,2002-2003,2003-2004,2,7,8,13,N,Y
68633,B,2002-2003,2003-2004,2,7,8,13,N,Y
68634,B,2002-2003,2003-2004,2,7,8,13,N,Y
68635,B,2002-2003,2004-2005,3,7,9,14,N,Y
68636,B,2002-2003,2007-2008,6,7,12,17,Y,N
68638,B,2002-2003,2004-2005,3,7,9,14,N,Y
68639,B,2002-2003,2003-2004,2,7,8,13,N,Y
68640,B,2002-2003,2005-2006,4,8,11,15,N,Y
68641,B,2002-2003,2003-2004,2,7,8,13,N,Y
68642,B,2002-2003,2003-2004,2,7,8,13,N,Y
68643,B,2002-2003,2003-2004,2,7,8,13,N,Y
68644,B,2002-2003,2003-2004,2,7,8,13,N,Y
68645,B,2002-2003,2003-2004,2,7,8,13,N,Y
68646,B,2002-2003,2005-2006,4,7,10,15,N,Y
68647,B,2002-2003,2003-2004,2,7,8,13,N,Y
68648,B,2002-2003,2003-2004,2,8,9,13,N,Y
68650,B,2002-2003,2006-2007,5,8,12,16,N,N
68655,B,2002-2003,2005-2006,4,8,11,15,N,Y
68656,B,2002-2003,2006-2007,5,8,12,16,N,N
68658,B,2002-2003,2003-2004,2,7,8,13,N,Y
68659,B,2002-2003,2004-2005,3,6,8,14,N,Y
68660,B,2002-2003,2003-2004,2,6,7,13,N,Y
68661,B,2002-2003,2003-2004,2,6,7,13,N,Y
68662,B,2002-2003,2006-2007,5,6,10,16,N,Y
68663,B,2002-2003,2007-2008,6,6,11,17,Y,N
68664,B,2002-2003,2007-2008,6,7,12,17,Y,N
68665,B,2002-2003,2003-2004,2,7,8,13,N,Y
68666,B,2002-2003,2007-2008,6,7,11,17,Y,N
68667,B,2002-2003,2003-2004,2,7,8,13,N,Y
68668,B,2002-2003,2005-2006,4,7,10,15,N,Y
68669,B,2002-2003,2003-2004,2,7,8,13,N,Y
68670,B,2002-2003,2003-2004,2,7,8,13,N,Y
68671,B,2002-2003,2003-2004,2,7,8,13,N,Y
68672,B,2002-2003,2006-2007,5,7,11,16,N,Y
68673,B,2002-2003,2004-2005,3,7,9,14,N,Y
68674,B,2002-2003,2007-2008,6,7,12,17,Y,N
68675,B,2002-2003,2003-2004,2,7,8,13,N,Y
68677,B,2002-2003,2003-2004,2,8,9,13,N,Y
68680,B,2002-2003,2004-2005,3,8,10,14,N,Y
68681,B,2002-2003,2003-2004,2,8,9,13,N,Y
68682,B,2002-2003,2006-2007,5,8,12,16,N,N
68684,B,2002-2003,2006-2007,5,8,12,16,N,N
68688,B,2002-2003,2004-2005,3,8,10,14,N,Y
68689,B,2002-2003,2006-2007,5,8,12,16,N,N
68691,B,2002-2003,2003-2004,2,8,9,13,N,Y
68695,B,2002-2003,2003-2004,2,8,9,13,N,Y
68696,B,2002-2003,2003-2004,2,8,9,13,N,Y
68697,B,2002-2003,2004-2005,3,8,10,14,N,Y
68698,B,2002-2003,2003-2004,2,8,9,13,N,Y
68702,B,2002-2003,2003-2004,2,8,9,13,N,Y
68703,B,2002-2003,2003-2004,2,8,9,13,N,Y
68704,B,2002-2003,2006-2007,5,8,12,16,N,N
68706,B,2002-2003,2003-2004,2,8,9,13,N,Y
68712,B,2002-2003,2007-2008,6,6,11,17,Y,N
68713,B,2002-2003,2007-2008,6,6,11,17,Y,N
68714,B,2002-2003,2007-2008,6,6,11,17,Y,N
68715,B,2002-2003,2007-2008,6,6,11,17,Y,N
68716,B,2002-2003,2003-2004,2,6,7,13,N,Y
68717,B,2002-2003,2007-2008,6,6,11,17,Y,N
68718,B,2002-2003,2006-2007,5,6,10,16,N,Y
68719,B,2002-2003,2004-2005,3,6,8,14,N,Y
68721,B,2002-2003,2005-2006,4,6,9,15,N,Y
68722,B,2002-2003,2004-2005,3,6,8,14,N,Y
68723,B,2002-2003,2004-2005,3,6,8,14,N,Y
68725,B,2002-2003,2004-2005,3,6,8,14,N,Y
68726,B,2002-2003,2004-2005,3,6,8,14,N,Y
68727,B,2002-2003,2007-2008,6,6,11,17,Y,N
68729,B,2002-2003,2004-2005,3,6,8,14,N,Y
68730,B,2002-2003,2003-2004,2,6,7,13,N,Y
68731,B,2002-2003,2007-2008,6,6,11,17,Y,N
68732,B,2002-2003,2004-2005,3,6,8,14,N,Y
68733,B,2002-2003,2004-2005,3,6,8,14,N,Y
68734,B,2002-2003,2004-2005,3,6,8,14,N,Y
68735,B,2002-2003,2004-2005,3,6,8,14,N,Y
68736,B,2002-2003,2003-2004,2,6,7,13,N,Y
68737,B,2002-2003,2004-2005,3,7,9,14,N,Y
68738,B,2002-2003,2003-2004,2,7,8,13,N,Y
68739,B,2002-2003,2003-2004,2,7,8,13,N,Y
68740,B,2002-2003,2005-2006,4,5,8,15,N,Y
68743,B,2002-2003,2005-2006,4,5,8,15,N,Y
68751,B,2002-2003,2007-2008,6,2,7,17,Y,N
68752,B,2002-2003,2007-2008,6,3,8,17,Y,N
68753,B,2002-2003,2007-2008,6,1,6,17,Y,N
68760,B,2002-2003,2004-2005,3,8,10,14,N,Y
68773,B,2002-2003,2007-2008,6,6,11,17,Y,N
68777,B,2002-2003,2007-2008,6,3,8,17,Y,N
68870,B,2002-2003,2003-2004,2,7,8,13,N,Y
68872,B,2002-2003,2007-2008,6,3,8,17,Y,N
68874,B,2002-2003,2003-2004,2,7,8,13,N,Y
68895,B,2002-2003,2007-2008,6,1,6,17,Y,N
68899,B,2002-2003,2007-2008,6,5,10,17,Y,N
68919,B,2002-2003,2007-2008,6,1,6,17,Y,N
69049,B,2003-2004,2007-2008,5,6,10,17,N,Y
69050,B,2003-2004,2005-2006,3,6,8,15,N,Y
69051,B,2003-2004,2005-2006,3,6,8,15,N,Y
69052,B,2003-2004,2005-2006,3,6,8,15,N,Y
69053,B,2003-2004,2007-2008,5,6,10,17,N,Y
69054,B,2003-2004,2005-2006,3,6,8,15,N,Y
69056,B,2003-2004,2005-2006,3,6,8,15,N,Y
69057,B,2003-2004,2007-2008,5,6,10,17,Y,N
69058,B,2003-2004,2004-2005,2,6,7,14,N,Y
69059,B,2003-2004,2005-2006,3,6,8,15,N,Y
69060,B,2003-2004,2007-2008,5,6,10,17,Y,N
69061,B,2003-2004,2005-2006,3,6,8,15,N,Y
69062,B,2003-2004,2005-2006,3,6,8,15,N,Y
69064,B,2003-2004,2006-2007,4,6,9,16,N,Y
69065,B,2003-2004,2007-2008,5,6,10,17,Y,N
69066,B,2004-2005,2004-2005,1,7,7,14,N,Y
69067,B,2003-2004,2005-2006,3,6,9,15,N,Y
69068,B,2003-2004,2007-2008,5,7,11,17,N,Y
69069,B,2003-2004,2007-2008,5,7,11,17,N,Y
69070,B,2003-2004,2004-2005,2,7,8,14,N,Y
69071,B,2003-2004,2003-2004,1,7,7,13,N,Y
69072,B,2003-2004,2005-2006,3,7,9,15,N,Y
69073,B,2003-2004,2005-2006,3,7,9,15,N,Y
69076,B,2003-2004,2006-2007,4,7,10,16,N,Y
69079,B,2003-2004,2005-2006,3,7,9,15,N,Y
69080,B,2003-2004,2004-2005,2,7,8,14,N,Y
69082,B,2003-2004,2003-2004,1,9,9,13,N,Y
69083,B,2003-2004,2003-2004,1,9,9,13,N,Y
69084,B,2003-2004,2006-2007,4,9,12,16,N,N
69085,B,2003-2004,2006-2007,4,9,12,16,N,N
69086,B,2003-2004,2006-2007,4,9,12,16,N,N
69087,B,2003-2004,2004-2005,2,9,10,14,N,Y
69091,B,2003-2004,2006-2007,4,9,12,16,N,N
69092,B,2003-2004,2003-2004,1,9,9,13,N,Y
69093,B,2003-2004,2003-2004,1,9,9,13,N,Y
69095,B,2003-2004,2005-2006,3,9,11,15,N,Y
69096,B,2003-2004,2003-2004,1,9,9,13,N,Y
69100,B,2003-2004,2007-2008,5,2,6,17,Y,N
69102,B,2003-2004,2005-2006,3,5,7,15,N,Y
69332,B,2003-2004,2003-2004,1,7,7,13,N,Y
69333,B,2003-2004,2003-2004,1,9,9,13,N,Y
69334,B,2003-2004,2006-2007,4,9,12,16,N,N
69343,B,2003-2004,2003-2004,1,6,6,13,N,Y
69344,B,2003-2004,2004-2005,2,6,7,14,N,Y
69345,B,2003-2004,2006-2007,4,6,9,16,N,Y
69346,B,2003-2004,2006-2007,4,7,10,16,N,Y
69347,B,2003-2004,2007-2008,5,7,11,17,Y,N
69348,B,2003-2004,2004-2005,2,7,8,14,N,Y
69349,B,2003-2004,2005-2006,3,7,9,15,N,Y
69350,B,2003-2004,2005-2006,3,7,9,15,N,Y
69351,B,2003-2004,2003-2004,1,7,7,13,N,Y
69352,B,2003-2004,2004-2005,2,7,8,14,N,Y
69353,B,2003-2004,2006-2007,4,7,10,16,N,Y
69426,B,2003-2004,2007-2008,5,6,10,17,Y,N
69427,B,2003-2004,2005-2006,3,7,10,15,N,Y
69428,B,2003-2004,2003-2004,1,7,7,13,N,Y
69429,B,2003-2004,2007-2008,5,7,11,17,N,Y
69445,B,2003-2004,2007-2008,5,2,6,17,Y,N
69595,B,2003-2004,2003-2004,1,6,6,13,N,Y
69597,B,2003-2004,2007-2008,5,6,10,17,Y,N
69598,B,2003-2004,2005-2006,3,6,8,15,N,Y
69599,B,2003-2004,2004-2005,2,7,8,14,N,Y
69600,B,2003-2004,2004-2005,2,7,8,14,N,Y
69601,B,2003-2004,2007-2008,5,7,11,17,Y,N
69607,B,2003-2004,2007-2008,5,2,6,17,Y,N
70054,B,2003-2004,2007-2008,5,4,8,17,Y,N
70070,B,2003-2004,2006-2007,4,9,11,16,N,Y
70075,B,2003-2004,2003-2004,1,9,9,13,N,Y
70076,B,2003-2004,2007-2008,5,6,10,17,Y,N
70077,B,2003-2004,2004-2005,2,6,7,14,N,Y
70235,B,2003-2004,2004-2005,2,5,6,14,N,Y
70236,B,2003-2004,2006-2007,4,7,10,16,N,Y
70249,B,2003-2004,2007-2008,5,2,6,17,Y,N
70256,B,2003-2004,2006-2007,4,3,6,16,N,Y
70285,B,2003-2004,2007-2008,5,3,7,17,Y,N
70303,B,2003-2004,2007-2008,5,3,7,17,Y,N
70346,B,2003-2004,2007-2008,5,3,7,17,Y,N
70379,B,2003-2004,2007-2008,5,5,9,17,Y,N
70386,B,2003-2004,2007-2008,5,5,9,17,Y,N
70391,B,2003-2004,2007-2008,5,3,7,17,Y,N
70392,B,2003-2004,2007-2008,5,2,6,17,Y,N
70395,B,2003-2004,2007-2008,5,3,7,17,Y,N
70398,B,2003-2004,2007-2008,5,2,6,17,Y,N
70399,B,2003-2004,2007-2008,5,4,8,17,Y,N
70402,B,2003-2004,2005-2006,3,4,6,15,N,Y
70404,B,2003-2004,2007-2008,5,3,7,17,N,Y
70406,B,2003-2004,2007-2008,5,3,7,17,Y,N
70414,B,2003-2004,2007-2008,5,2,6,17,Y,N
70416,B,2003-2004,2007-2008,5,4,8,17,Y,N
70419,B,2003-2004,2007-2008,5,3,7,17,Y,N
70423,B,2003-2004,2007-2008,5,3,7,17,Y,N
70426,B,2003-2004,2007-2008,5,2,6,17,Y,N
70428,B,2003-2004,2007-2008,5,3,7,17,Y,N
70431,B,2003-2004,2004-2005,2,5,6,14,N,Y
70432,B,2003-2004,2007-2008,5,2,6,17,Y,N
70436,B,2003-2004,2007-2008,5,3,7,17,Y,N
70437,B,2003-2004,2007-2008,5,2,6,17,Y,N
70440,B,2003-2004,2007-2008,5,4,8,17,Y,N
70445,B,2003-2004,2007-2008,5,4,8,17,Y,N
70447,B,2003-2004,2007-2008,5,3,7,17,Y,N
70453,B,2003-2004,2007-2008,5,3,7,17,Y,N
70455,B,2003-2004,2007-2008,5,4,8,17,Y,N
70458,B,2003-2004,2007-2008,5,2,6,17,Y,N
70459,B,2003-2004,2007-2008,5,3,7,17,Y,N
70466,B,2003-2004,2007-2008,5,2,6,17,Y,N
70467,B,2003-2004,2007-2008,5,2,6,17,Y,N
70468,B,2003-2004,2007-2008,5,2,6,17,Y,N
70470,B,2003-2004,2007-2008,5,2,6,17,Y,N
70472,B,2003-2004,2006-2007,4,4,7,16,N,Y
70474,B,2003-2004,2007-2008,5,3,7,17,Y,N
70475,B,2003-2004,2007-2008,5,3,7,17,N,Y
70476,B,2003-2004,2007-2008,5,2,6,17,Y,N
70477,B,2003-2004,2006-2007,4,5,8,16,N,Y
70479,B,2003-2004,2007-2008,5,5,9,17,Y,N
70481,B,2003-2004,2007-2008,5,2,6,17,Y,N
70485,B,2003-2004,2007-2008,5,5,9,17,Y,N
70490,B,2003-2004,2007-2008,5,2,6,17,Y,N
70491,B,2003-2004,2005-2006,3,5,7,15,N,Y
70494,B,2003-2004,2007-2008,5,4,8,17,Y,N
70498,B,2003-2004,2007-2008,5,3,7,17,Y,N
70510,B,2003-2004,2007-2008,5,5,9,17,Y,N
70516,B,2003-2004,2006-2007,4,5,8,16,N,Y
70519,B,2003-2004,2007-2008,5,2,6,17,Y,N
70521,B,2003-2004,2006-2007,4,5,8,16,N,Y
70525,B,2003-2004,2007-2008,5,2,6,17,Y,N
70526,B,2003-2004,2007-2008,5,3,7,17,Y,N
70531,B,2003-2004,2007-2008,5,5,9,17,Y,N
70532,B,2003-2004,2006-2007,4,3,6,16,N,Y
70535,B,2003-2004,2007-2008,5,4,8,17,Y,N
70536,B,2003-2004,2007-2008,5,4,8,17,Y,N
70538,B,2003-2004,2004-2005,2,5,6,14,N,Y
70540,B,2003-2004,2005-2006,3,5,7,15,N,Y
70544,B,2003-2004,2007-2008,5,4,8,17,Y,N
70545,B,2003-2004,2004-2005,2,5,6,14,N,Y
70547,B,2003-2004,2007-2008,5,2,6,17,Y,N
70550,B,2003-2004,2007-2008,5,5,9,17,Y,N
70561,B,2003-2004,2007-2008,5,2,6,17,Y,N
70582,B,2003-2004,2007-2008,5,5,9,17,Y,N
70593,B,2003-2004,2005-2006,3,6,8,15,N,Y
70623,B,2003-2004,2007-2008,5,3,7,17,Y,N
70647,B,2003-2004,2006-2007,4,9,12,16,N,N
70653,B,2003-2004,2004-2005,2,6,7,14,N,Y
70665,B,2003-2004,2003-2004,1,6,6,13,N,Y
70815,B,2004-2005,2007-2008,4,6,9,17,Y,N
70816,B,2004-2005,2004-2005,1,6,6,14,N,Y
70817,B,2004-2005,2006-2007,3,6,8,16,N,Y
70818,B,2004-2005,2006-2007,3,6,8,16,N,Y
70819,B,2004-2005,2007-2008,4,6,9,17,Y,N
70821,B,2004-2005,2007-2008,4,6,9,17,N,Y
70822,B,2004-2005,2007-2008,4,6,9,17,Y,N
70823,B,2004-2005,2005-2006,2,7,8,15,N,Y
70824,B,2004-2005,2007-2008,4,7,10,17,Y,N
70825,B,2004-2005,2005-2006,2,7,8,15,N,Y
70826,B,2004-2005,2007-2008,4,7,10,17,Y,N
70827,B,2004-2005,2007-2008,4,7,10,17,Y,N
70828,B,2004-2005,2007-2008,4,7,10,17,Y,N
70829,B,2004-2005,2005-2006,2,7,8,15,N,Y
70830,B,2004-2005,2005-2006,2,7,8,15,N,Y
70831,B,2004-2005,2005-2006,2,7,8,15,N,Y
70832,B,2004-2005,2007-2008,4,7,10,17,N,Y
70833,B,2004-2005,2007-2008,4,7,10,17,N,Y
70835,B,2004-2005,2005-2006,2,8,9,15,N,Y
70836,B,2004-2005,2007-2008,4,8,11,17,Y,N
70837,B,2004-2005,2007-2008,4,8,11,17,Y,N
